Series Name,Series Code,Country Name,Country Code,2019 [YR2019]
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Latvia,LVA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Lebanon,LBN,14.9901292994248
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Lesotho,LSO,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Liberia,LBR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Libya,LBY,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Liechtenstein,LIE,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Lithuania,LTU,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Luxembourg,LUX,63.3486622212266
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Macao SAR, China",MAC,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,North Macedonia,MKD,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Madagascar,MDG,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Malawi,MWI,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Malaysia,MYS,110.619386389796
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Maldives,MDV,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Mali,MLI,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Malta,MLT,33.4730408711189
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Marshall Islands,MHL,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Mauritania,MRT,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Mauritius,MUS,59.6810947478202
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Mexico,MEX,32.5938298065784
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Micronesia, Fed. Sts.",FSM,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Moldova,MDA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Monaco,MCO,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Mongolia,MNG,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Montenegro,MNE,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Morocco,MAR,50.7408668153744
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Mozambique,MOZ,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Myanmar,MMR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Namibia,NAM,20.8023039091148
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Nauru,NRU,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Nepal,NPL,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Netherlands,NLD,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,New Caledonia,NCL,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,New Zealand,NZL,50.6259204962482
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Nicaragua,NIC,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Niger,NER,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Nigeria,NGA,9.25605540534697
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Northern Mariana Islands,MNP,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Norway,NOR,72.3067416526895
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Oman,OMN,19.4405100503848
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Pakistan,PAK,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Palau,PLW,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Panama,PAN,24.7756126330371
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Papua New Guinea,PNG,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Paraguay,PRY,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Peru,PER,43.3437383622744
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Philippines,PHL,73.0586758977888
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Poland,POL,25.4369104463769
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Portugal,PRT,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Puerto Rico,PRI,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Qatar,QAT,90.7464816106825
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Romania,ROU,10.401772403009
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Russian Federation,RUS,46.7493018967645
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Rwanda,RWA,31.0652436876535
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Samoa,WSM,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,San Marino,SMR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sao Tome and Principe,STP,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Saudi Arabia,SAU,287.016563403676
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Senegal,SEN,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Serbia,SRB,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Seychelles,SYC,69.0867738692794
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sierra Leone,SLE,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Singapore,SGP,185.032368492356
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sint Maarten (Dutch part),SXM,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Slovak Republic,SVK,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Slovenia,SVN,14.5832290594274
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Solomon Islands,SLB,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Somalia,SOM,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,South Africa,ZAF,271.880705520617
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,South Sudan,SSD,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Spain,ESP,57.1809777150496
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sri Lanka,LKA,17.6605558939198
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,St. Kitts and Nevis,KNA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,St. Lucia,LCA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,St. Martin (French part),MAF,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,St. Vincent and the Grenadines,VCT,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sudan,SDN,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Suriname,SUR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Eswatini,SWZ,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sweden,SWE,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Switzerland,CHE,254.301608931646
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Syrian Arab Republic,SYR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tajikistan,TJK,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tanzania,TZA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Thailand,THA,104.642041573405
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Timor-Leste,TLS,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Togo,TGO,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tonga,TON,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Trinidad and Tobago,TTO,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tunisia,TUN,20.2913748008649
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Turkiye,TUR,24.339727426062
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Turkmenistan,TKM,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Turks and Caicos Islands,TCA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Tuvalu,TUV,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Uganda,UGA,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Ukraine,UKR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,United Arab Emirates,ARE,59.0490069877708
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,United Kingdom,GBR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,United States,USA,158.509263615347
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Uruguay,URY,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Uzbekistan,UZB,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Vanuatu,VUT,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Venezuela, RB",VEN,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Viet Nam,VNM,44.8064732956543
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Virgin Islands (U.S.),VIR,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,West Bank and Gaza,PSE,21.9307205182829
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Yemen, Rep.",YEM,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Zambia,ZMB,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Zimbabwe,ZWE,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Afghanistan,AFG,1.17096838242129
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Albania,ALB,1.28080596201472
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Algeria,DZA,5.99969025937654
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,American Samoa,ASM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Andorra,AND,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Angola,AGO,1.73907015919852
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Antigua and Barbuda,ATG,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Argentina,ARG,0.699696134379197
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Armenia,ARM,4.78770584078564
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Aruba,ABW,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Australia,AUS,1.88104345418486
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Austria,AUT,0.75035965749035
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Azerbaijan,AZE,3.87341170306515
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Bahamas, The",BHS,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bahrain,BHR,4.02986101554975
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bangladesh,BGD,1.24410082330294
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Barbados,BRB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Belarus,BLR,1.20086453042742
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Belgium,BEL,0.888487292252087
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Belize,BLZ,1.01069424875085
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Benin,BEN,0.473313905552082
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bermuda,BMU,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bhutan,BTN,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bolivia,BOL,1.4512711273205
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bosnia and Herzegovina,BIH,0.818512096528728
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Botswana,BWA,3.08122244554008
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Brazil,BRA,1.38279724638797
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,British Virgin Islands,VGB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Brunei Darussalam,BRN,3.07858724948281
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Bulgaria,BGR,3.13216297473719
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Burkina Faso,BFA,2.23847580473471
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Burundi,BDI,2.8078168112503
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cabo Verde,CPV,0.490772924543077
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cambodia,KHM,2.19648130355774
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cameroon,CMR,1.06457837839838
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Canada,CAN,1.28451224366918
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cayman Islands,CYM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Central African Republic,CAF,1.78995351694328
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Chad,TCD,2.13540448781191
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Channel Islands,CHI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Chile,CHL,1.86200539727185
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,China,CHN,1.68291101151296
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Colombia,COL,3.14565669372153
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Comoros,COM,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Congo, Dem. Rep.",COD,0.700795464424695
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Congo, Rep.",COG,2.34540553524246
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Costa Rica,CRI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cote d'Ivoire,CIV,0.915612640909431
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Croatia,HRV,1.60930358927584
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cuba,CUB,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Curacao,CUW,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Cyprus,CYP,1.78674474437728
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Czechia,CZE,1.15229255021758
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Denmark,DNK,1.29509238115422
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Djibouti,DJI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Dominica,DMA,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Dominican Republic,DOM,0.689583104134605
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ecuador,ECU,2.18363240921904
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,"Egypt, Arab Rep.",EGY,1.18097179684711
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,El Salvador,SLV,1.18000962074512
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Equatorial Guinea,GNQ,1.30196407170833
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Eritrea,ERI,..
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Estonia,EST,2.04936301781519
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Ethiopia,ETH,0.579949536836241
Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,Faroe Islands,FRO,..
